index,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
371,WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2443,,,,PUBLISHED,Published,,1985,1985,,AFR,1985,1985,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,16.0,16.00000,,,,,
372,WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2443,,,,PUBLISHED,Published,,1992,1992,,AFR,1992,1992,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,38.0,38.00000,,,,,
373,WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2443,,,,PUBLISHED,Published,,1994,1994,,AFR,1994,1994,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,45.0,45.00000,,,,,
374,WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2443,,,,PUBLISHED,Published,,2001,2001,,AFR,2001,2001,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,36.0,36.00000,,,,,
375,WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2443,,,,PUBLISHED,Published,,2003,2003,,AFR,2003,2003,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,42.0,42.00000,,,,,
376,WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2443,,,,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,60.0,60.00000,,,,,
377,WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2443,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,54.0,54.00000,,,,,
378,WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2443,,,,PUBLISHED,Published,,2017,2017,,AFR,2017,2017,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,57.0,57.00000,,,,,
379,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2,,,,PUBLISHED,Published,,1984,1984,,AFR,1984,1984,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,9.0,9.00000,,,,,
380,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2,,,,PUBLISHED,Published,,1986,1986,,AFR,1986,1986,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,28.0,28.00000,,,,,
381,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2,,,,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,40.0,40.00000,,,,,
382,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2,,,,PUBLISHED,Published,,1995,1995,,AFR,1995,1995,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,44.0,44.00000,,,,,
383,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2,,,,PUBLISHED,Published,,2002,2002,,AFR,2002,2002,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,30.0,30.00000,,,,,
384,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2,,,,PUBLISHED,Published,,2004,2004,,AFR,2004,2004,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,37.0,37.00000,,,,,
385,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2,,,,PUBLISHED,Published,,2009,2009,,AFR,2009,2009,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,64.0,64.00000,,,,,
386,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2,,,,PUBLISHED,Published,,2011,2011,,AFR,2011,2011,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,49.0,49.00000,,,,,
387,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2,,,,PUBLISHED,Published,,2018,2018,,AFR,2018,2018,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,65.0,65.00000,,,,,
388,WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/98,,,,PUBLISHED,Published,,1982,1982,,AFR,1982,1982,Africa,,,,,NGA,Nigeria,,,,,,,,,,,,,,11.0,11.00000,,,,,
389,WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/98,,,,PUBLISHED,Published,,1989,1989,,AFR,1989,1989,Africa,,,,,NGA,Nigeria,,,,,,,,,,,,,,30.0,30.00000,,,,,
390,WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/98,,,,PUBLISHED,Published,,1991,1991,,AFR,1991,1991,Africa,,,,,NGA,Nigeria,,,,,,,,,,,,,,33.0,33.00000,,,,,
391,WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/98,,,,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,,,,NGA,Nigeria,,,,,,,,,,,,,,46.0,46.00000,,,,,
392,WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/98,,,,PUBLISHED,Published,,1998,1998,,AFR,1998,1998,Africa,,,,,NGA,Nigeria,,,,,,,,,,,,,,48.0,48.00000,,,,,
393,WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/98,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,,,,NGA,Nigeria,,,,,,,,,,,,,,62.0,62.00000,,,,,
394,WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/98,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,NGA,Nigeria,,,,,,,,,,,,,,63.0,63.00000,,,,,
395,WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/98,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,NGA,Nigeria,,,,,,,,,,,,,,55.0,55.00000,,,,,
396,WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/98,,,,PUBLISHED,Published,,2016,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,,,,,,,,,,55.0,55.00000,,,,,
397,NUTRITION_HA_2,Prevalence of stunted children aged <5 years   (% height-for-age <-2 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/72,,,,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,40.6,40.63242,,,,,"DHS. Nigeria demographic and health survey 2008. Demographic and Health Surveys. Abuja, Nigeria: National Population Commission and ICF Macro, 2009 (and additional analysis)..National Population Commission (NPC) [Nigeria] and ICF Macro.. "
398,NUTRITION_HA_2,Prevalence of stunted children aged <5 years   (% height-for-age <-2 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/72,,,,PUBLISHED,Published,,2013,2013,,AFR,2013,2013,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,36.5,36.48950,,,,,"DHS. Nigeria demographic and health survey 2013. Demographic and Health Surveys. Abuja, Nigeria, and Rockville, Maryland, USA: NPC and ICF International, 2014 (and additional analysis)..National Population Commission (NPC) [Nigeria] and ICF International.. "
399,NUTRITION_WA_2,Prevalence of underweight children aged <5 years   (% weight-for-age <-2 SD) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,,,,PUBLISHED,Published,,1990,1990,,AFR,1990,1990,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,33.1,33.13623,,,,,"DHS. Nigerian demographic and health survey 1990. Demographic and Health Surveys. Federal Office of Statistics, Lagos, Nigeria, 1992 (and additional analysis)..Federal Office of Statistics. "
400,NUTRITION_WA_2,Prevalence of underweight children aged <5 years   (% weight-for-age <-2 SD) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,,,,PUBLISHED,Published,,2003,2003,,AFR,2003,2003,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,26.7,26.65764,,,,,"DHS. Nigeria demographic and health survey 2003. Demographic and Health Surveys. Calverton, Maryland: National Population Commission and ORC Macro, 2004 (and additional analysis)..National Population Commission [Nigeria] and ORC Macro.. "
401,NUTRITION_WA_2,Prevalence of underweight children aged <5 years   (% weight-for-age <-2 SD) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,,,,PUBLISHED,Published,,2016-2017,2016-2017,,AFR,2016,2017,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,31.5,31.49821,,,,,"MICS. Multiple Indicator Cluster Survey 2016-17, Final Report. Abuja, Nigeria: National Bureau of Statistics and United Nations Children’s Fund. 2017 (and additional analysis).National Bureau of Statistics (NBS) and United Nations Children’s Fund (UNICEF). "
402,NUTRITION_WH2,Prevalence of overweight children aged <5 years   (% weight-for-height >+2 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/74,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,13.3,13.29746,,,,,"MICS. Nigeria multiple indicator cluster survey 2007: Final report (MICS). Abuja, Nigeria: NBS, 2007 (and additional analysis)..National Bureau of Statistics (NBS)..  High exclusion rate"
403,NUTRITION_WH2,Prevalence of overweight children aged <5 years   (% weight-for-height >+2 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/74,,,,PUBLISHED,Published,,2011,2011,,AFR,2011,2011,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,3.0,2.97248,,,,,"MICS. Nigeria multiple indicator cluster survey 2011 (MICS): Monitoring the situation of children and women. Abuja, Nigeria, 2011 (and additional analysis)..National Bureau of Statistics.. "
404,NUTRITION_WH_2,Prevalence of wasted children aged <5 years   (% weight-for-height <-2 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/302,,,,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,20.6,20.60000,,,,,"Other. National micronutrient survey, 1993. Ibadan, Nigeria, 1996 (and additional analysis)..Federal Ministry of Health and Sociel Services.. Converted estimates"
405,NUTRITION_WH_2,Prevalence of wasted children aged <5 years   (% weight-for-height <-2 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/302,,,,PUBLISHED,Published,,2013,2013,,AFR,2013,2013,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,18.1,18.05520,,,,,"DHS. Nigeria demographic and health survey 2013. Demographic and Health Surveys. Abuja, Nigeria, and Rockville, Maryland, USA: NPC and ICF International, 2014 (and additional analysis)..National Population Commission (NPC) [Nigeria] and ICF International.. "
406,NUTRITION_WH_2,Prevalence of wasted children aged <5 years   (% weight-for-height <-2 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/302,,,,PUBLISHED,Published,,2015,2015,,AFR,2015,2015,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,7.3,7.32806,,,,,"SMART. National Nutrition and Health Surveys (NNHS) - Report on The Nutrition and Health Situation of Nigeria, November 2015.National Bureau of Statistics (NBS), Abuja Nigeria. "
407,NUTRITION_WH_3,Prevalence of severely wasted children aged <5 years   (% weight-for-height <-3 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,,,,PUBLISHED,Published,,2003,2003,,AFR,2003,2003,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,4.7,4.74953,,,,,"DHS. Nigeria demographic and health survey 2003. Demographic and Health Surveys. Calverton, Maryland: National Population Commission and ORC Macro, 2004 (and additional analysis)..National Population Commission [Nigeria] and ORC Macro.. "
408,NUTRITION_WH_3,Prevalence of severely wasted children aged <5 years   (% weight-for-height <-3 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,,,,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,7.7,7.67535,,,,,"DHS. Nigeria demographic and health survey 2008. Demographic and Health Surveys. Abuja, Nigeria: National Population Commission and ICF Macro, 2009 (and additional analysis)..National Population Commission (NPC) [Nigeria] and ICF Macro.. "
409,NUTRITION_WH_3,Prevalence of severely wasted children aged <5 years   (% weight-for-height <-3 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,,,,PUBLISHED,Published,,2013,2013,,AFR,2013,2013,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,9.0,9.01784,,,,,"DHS. Nigeria demographic and health survey 2013. Demographic and Health Surveys. Abuja, Nigeria, and Rockville, Maryland, USA: NPC and ICF International, 2014 (and additional analysis)..National Population Commission (NPC) [Nigeria] and ICF International.. "
