index,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),ALCOHOLTYPE (CODE),ALCOHOLTYPE (DISPLAY),ALCOHOLTYPE (URL),NATIONALSYSTEMTYPE (CODE),NATIONALSYSTEMTYPE (DISPLAY),NATIONALSYSTEMTYPE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
333,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,1993,1993,,AFR,Africa,,,1993,1993,,,NGA,Nigeria,,,,,SA_SPIRITS,Spirits,,,,,0,0.00000,,,,,
334,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,1985,1985,,AFR,Africa,,,1985,1985,,,NGA,Nigeria,,,,,SA_TOTAL,All types,,,,,7.27,7.27000,,,,,
335,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,1965,1965,,AFR,Africa,,,1965,1965,,,NGA,Nigeria,,,,,SA_TOTAL,All types,,,,,4.34,4.34000,,,,,
336,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,1962,1962,,AFR,Africa,,,1962,1962,,,NGA,Nigeria,,,,,SA_BEER,Beer,,,,,0.10,0.10000,,,,,
337,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,1982,1982,,AFR,Africa,,,1982,1982,,,NGA,Nigeria,,,,,SA_BEER,Beer,,,,,1.00,1.00000,,,,,
338,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,1997,1997,,AFR,Africa,,,1997,1997,,,NGA,Nigeria,,,,,SA_BEER,Beer,,,,,0.63,0.63000,,,,,
339,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,1971,1971,,AFR,Africa,,,1971,1971,,,NGA,Nigeria,,,,,SA_WINE,Wine,,,,,0.01,0.01000,,,,,
340,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,1980,1980,,AFR,Africa,,,1980,1980,,,NGA,Nigeria,,,,,SA_TOTAL,All types,,,,,8.22,8.22000,,,,,
341,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,1988,1988,,AFR,Africa,,,1988,1988,,,NGA,Nigeria,,,,,SA_SPIRITS,Spirits,,,,,0.01,0.01000,,,,,
342,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,1977,1977,,AFR,Africa,,,1977,1977,,,NGA,Nigeria,,,,,SA_BEER,Beer,,,,,0.72,0.72000,,,,,
343,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,1968,1968,,AFR,Africa,,,1968,1968,,,NGA,Nigeria,,,,,SA_SPIRITS,Spirits,,,,,0.01,0.01000,,,,,
344,SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/464,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,BTSX,Both sexes,,,,,,,,24.3 [26.4-],25.30000,24.3,26.4,,,
345,SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/464,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,FMLE,Female,,,,,,,,11.7 [12.7-],12.20000,11.7,12.7,,,
346,SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/464,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,MLE,Male,,,,,,,,31.4 [34.1-],32.80000,31.4,34.1,,,
347,SA_0000001409,"Alcohol, abstainers lifetime (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/460,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,MLE,Male,,,,,,,,30.4,,,,,,
348,SA_0000001409,"Alcohol, abstainers lifetime (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/460,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,FMLE,Female,,,,,,,,56.3,,,,,,
349,SA_0000001409,"Alcohol, abstainers lifetime (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/460,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,BTSX,Both sexes,,,,,,,,43.1,,,,,,
350,SA_0000001414,"Alcohol, former drinkers (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/457,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,BTSX,Both sexes,,,,,,,,4.3,,,,,,
351,SA_0000001414,"Alcohol, former drinkers (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/457,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,MLE,Male,,,,,,,,2.6,,,,,,
352,SA_0000001414,"Alcohol, former drinkers (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/457,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,FMLE,Female,,,,,,,,6,,,,,,
353,SA_0000001413,"Alcohol, consumers past 12 months (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,BTSX,Both sexes,,,,,,,,52.6,,,,,,
354,SA_0000001413,"Alcohol, consumers past 12 months (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,MLE,Male,,,,,,,,67,,,,,,
355,SA_0000001413,"Alcohol, consumers past 12 months (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,FMLE,Female,,,,,,,,37.7,,,,,,
356,SA_0000001398,"Alcohol, consumption of pure alcohol by type of beverage (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,SA_SPIRITS,Spirits,,,,,0.6,,,,,,
357,SA_0000001398,"Alcohol, consumption of pure alcohol by type of beverage (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,SA_WINE,Wine,,,,,0.4,,,,,,
358,SA_0000001398,"Alcohol, consumption of pure alcohol by type of beverage (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,91.1,,,,,,
359,SA_0000001398,"Alcohol, consumption of pure alcohol by type of beverage (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,SA_BEER,Beer,,,,,7.9,,,,,,
360,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2000,2000,,AFR,Africa,,,2000,2000,,,NGA,Nigeria,,,,,SA_BEER,Beer,,,,,0.42,0.41965,0.24696,0.5849,,,
361,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2000,2000,,AFR,Africa,,,2000,2000,,,NGA,Nigeria,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,11.04,11.04316,6.9858,15.45379,,,
362,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2000,2000,,AFR,Africa,,,2000,2000,,,NGA,Nigeria,,,,,SA_SPIRITS,Spirits,,,,,0.00,0.00150,0.00092,0.00209,,,
363,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2000,2000,,AFR,Africa,,,2000,2000,,,NGA,Nigeria,,,,,SA_TOTAL,All types,,,,,11.47,11.46517,7.37906,15.90279,,,
364,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2000,2000,,AFR,Africa,,,2000,2000,,,NGA,Nigeria,,,,,SA_WINE,Wine,,,,,0.00,0.00086,0.00053,0.0012,,,
365,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,NGA,Nigeria,,,,,SA_BEER,Beer,,,,,0.45,0.45180,0.28599,0.63755,,,
366,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,NGA,Nigeria,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,10.69,10.68988,6.84504,14.66725,,,
367,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,NGA,Nigeria,,,,,SA_SPIRITS,Spirits,,,,,0.02,0.02370,0.01445,0.03343,,,
368,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,NGA,Nigeria,,,,,SA_TOTAL,All types,,,,,11.17,11.17377,7.40044,15.17067,,,
369,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,NGA,Nigeria,,,,,SA_WINE,Wine,,,,,0.01,0.00840,0.00484,0.0118,,,
370,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,NGA,Nigeria,,,,,SA_BEER,Beer,,,,,0.45,0.45472,0.27114,0.62841,,,
371,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,NGA,Nigeria,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,10.63,10.63187,6.60878,14.47976,,,
372,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,NGA,Nigeria,,,,,SA_SPIRITS,Spirits,,,,,0.00,0.00093,0.00057,0.00129,,,
373,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,NGA,Nigeria,,,,,SA_TOTAL,All types,,,,,11.09,11.08815,7.0817,14.9587,,,
374,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,NGA,Nigeria,,,,,SA_WINE,Wine,,,,,0.00,0.00062,0.00039,0.00086,,,
375,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2003,2003,,AFR,Africa,,,2003,2003,,,NGA,Nigeria,,,,,SA_BEER,Beer,,,,,0.53,0.52935,0.3252,0.72995,,,
376,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2003,2003,,AFR,Africa,,,2003,2003,,,NGA,Nigeria,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,10.78,10.77727,6.32661,15.118,,,
377,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2003,2003,,AFR,Africa,,,2003,2003,,,NGA,Nigeria,,,,,SA_SPIRITS,Spirits,,,,,0.02,0.01862,0.01101,0.02547,,,
378,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2003,2003,,AFR,Africa,,,2003,2003,,,NGA,Nigeria,,,,,SA_TOTAL,All types,,,,,11.33,11.33393,6.94349,15.64129,,,
379,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2003,2003,,AFR,Africa,,,2003,2003,,,NGA,Nigeria,,,,,SA_WINE,Wine,,,,,0.01,0.00869,0.00533,0.01209,,,
380,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,NGA,Nigeria,,,,,SA_BEER,Beer,,,,,0.52,0.52365,0.33016,0.71956,,,
381,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,NGA,Nigeria,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,10.78,10.78273,6.65097,15.05785,,,
382,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,NGA,Nigeria,,,,,SA_SPIRITS,Spirits,,,,,0.01,0.01471,0.00852,0.02016,,,
383,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,NGA,Nigeria,,,,,SA_TOTAL,All types,,,,,11.33,11.32623,7.09077,15.57255,,,
384,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,NGA,Nigeria,,,,,SA_WINE,Wine,,,,,0.01,0.00513,0.00302,0.0072,,,
385,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,NGA,Nigeria,,,,,SA_BEER,Beer,,,,,0.55,0.54614,0.33679,0.75909,,,
386,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,NGA,Nigeria,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,10.67,10.67457,6.73796,14.97461,,,
387,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,NGA,Nigeria,,,,,SA_SPIRITS,Spirits,,,,,0.02,0.01541,0.00969,0.02104,,,
388,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,NGA,Nigeria,,,,,SA_TOTAL,All types,,,,,11.24,11.24248,7.29009,15.60932,,,
389,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,NGA,Nigeria,,,,,SA_WINE,Wine,,,,,0.01,0.00636,0.00368,0.0089,,,
390,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,NGA,Nigeria,,,,,SA_BEER,Beer,,,,,0.60,0.60426,0.34994,0.8426,,,
391,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,NGA,Nigeria,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,10.54,10.54203,6.5783,14.56867,,,
392,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,NGA,Nigeria,,,,,SA_SPIRITS,Spirits,,,,,0.02,0.02136,0.01358,0.02955,,,
393,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,NGA,Nigeria,,,,,SA_TOTAL,All types,,,,,11.18,11.17805,7.18296,15.15752,,,
394,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,NGA,Nigeria,,,,,SA_WINE,Wine,,,,,0.01,0.01040,0.0064,0.01433,,,
395,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,NGA,Nigeria,,,,,SA_BEER,Beer,,,,,0.65,0.64513,0.37475,0.88419,,,
396,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,NGA,Nigeria,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,10.30,10.29900,6.37233,14.35209,,,
397,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,NGA,Nigeria,,,,,SA_SPIRITS,Spirits,,,,,0.06,0.06021,0.03719,0.08355,,,
398,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,NGA,Nigeria,,,,,SA_TOTAL,All types,,,,,11.04,11.03937,7.14919,15.15,,,
399,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,NGA,Nigeria,,,,,SA_WINE,Wine,,,,,0.04,0.03503,0.0211,0.04966,,,
400,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,SA_BEER,Beer,,,,,0.65,0.64738,0.39468,0.90485,,,
401,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,10.05,10.05086,6.13956,13.94315,,,
402,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,SA_SPIRITS,Spirits,,,,,0.03,0.02808,0.01757,0.03912,,,
403,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,SA_TOTAL,All types,,,,,10.79,10.78684,6.92882,14.69469,,,
404,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,SA_WINE,Wine,,,,,0.06,0.06052,0.03647,0.08416,,,
405,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,NGA,Nigeria,,,,,SA_BEER,Beer,,,,,0.66,0.65641,0.38443,0.92468,,,
406,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,NGA,Nigeria,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,9.86,9.86491,5.9327,13.84902,,,
