index,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
1177,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2015.0,2015,,AFR,Africa,,NGA,2015,2015,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,22.3 [21.4-23.2],22.30000,21.4,23.2,,,
1178,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1975.0,1975,,AFR,Africa,,NGA,1975,1975,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,6.4 [3.0-11.5],6.40000,3.0,11.5,,,
1179,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1977.0,1977,,AFR,Africa,,NGA,1977,1977,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,6.8 [3.4-11.5],6.80000,3.4,11.5,,,
1180,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1984.0,1984,,AFR,Africa,,NGA,1984,1984,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,8.3 [5.2-12.3],8.30000,5.2,12.3,,,
1181,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1986.0,1986,,AFR,Africa,,NGA,1986,1986,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,8.9 [5.8-12.7],8.90000,5.8,12.7,,,
1182,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1993.0,1993,,AFR,Africa,,NGA,1993,1993,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,11.2 [8.2-14.7],11.20000,8.2,14.7,,,
1183,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1995.0,1995,,AFR,Africa,,NGA,1995,1995,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,11.9 [8.9-15.4],11.90000,8.9,15.4,,,
1184,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2000.0,2000,,AFR,Africa,,NGA,2000,2000,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,13.7 [10.7-17.1],13.70000,10.7,17.1,,,
1185,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2002.0,2002,,AFR,Africa,,NGA,2002,2002,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,14.5 [11.5-17.9],14.50000,11.5,17.9,,,
1186,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2009.0,2009,,AFR,Africa,,NGA,2009,2009,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,17.8 [14.4-21.5],17.80000,14.4,21.5,,,
1187,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2011.0,2011,,AFR,Africa,,NGA,2011,2011,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,18.9 [15.1-22.9],18.90000,15.1,22.9,,,
1188,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1975.0,1975,,AFR,Africa,,NGA,1975,1975,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,11.3 [7.1-16.9],11.30000,7.1,16.9,,,
1189,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1977.0,1977,,AFR,Africa,,NGA,1977,1977,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,12.0 [7.9-17.2],12.00000,7.9,17.2,,,
1190,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1984.0,1984,,AFR,Africa,,NGA,1984,1984,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,14.9 [11.2-19.1],14.90000,11.2,19.1,,,
1191,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1986.0,1986,,AFR,Africa,,NGA,1986,1986,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,16.0 [12.3-19.9],16.00000,12.3,19.9,,,
1192,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1993.0,1993,,AFR,Africa,,NGA,1993,1993,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,20.0 [16.4-23.7],20.00000,16.4,23.7,,,
1193,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1995.0,1995,,AFR,Africa,,NGA,1995,1995,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,21.2 [17.7-24.9],21.20000,17.7,24.9,,,
1194,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2000.0,2000,,AFR,Africa,,NGA,2000,2000,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,24.2 [20.7-27.8],24.20000,20.7,27.8,,,
1195,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2002.0,2002,,AFR,Africa,,NGA,2002,2002,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,25.5 [22.0-29.1],25.50000,22.0,29.1,,,
1196,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2009.0,2009,,AFR,Africa,,NGA,2009,2009,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,30.7 [26.9-34.5],30.70000,26.9,34.5,,,
1197,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2011.0,2011,,AFR,Africa,,NGA,2011,2011,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,32.2 [28.2-36.4],32.20000,28.2,36.4,,,
1198,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1975.0,1975,,AFR,Africa,,NGA,1975,1975,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,8.9 [6.1-12.6],8.90000,6.1,12.6,,,
1199,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1977.0,1977,,AFR,Africa,,NGA,1977,1977,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,9.5 [6.6-12.9],9.50000,6.6,12.9,,,
1200,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1984.0,1984,,AFR,Africa,,NGA,1984,1984,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,11.7 [9.3-14.5],11.70000,9.3,14.5,,,
1201,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1986.0,1986,,AFR,Africa,,NGA,1986,1986,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,12.5 [10.1-15.2],12.50000,10.1,15.2,,,
1202,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1993.0,1993,,AFR,Africa,,NGA,1993,1993,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,15.7 [13.4-18.2],15.70000,13.4,18.2,,,
1203,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1995.0,1995,,AFR,Africa,,NGA,1995,1995,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,16.6 [14.3-19.1],16.60000,14.3,19.1,,,
1204,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2000.0,2000,,AFR,Africa,,NGA,2000,2000,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,19.1 [16.7-21.5],19.10000,16.7,21.5,,,
1205,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2002.0,2002,,AFR,Africa,,NGA,2002,2002,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,20.1 [17.8-22.5],20.10000,17.8,22.5,,,
1206,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2009.0,2009,,AFR,Africa,,NGA,2009,2009,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,24.3 [21.7-27.0],24.30000,21.7,27.0,,,
1207,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2011.0,2011,,AFR,Africa,,NGA,2011,2011,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,25.6 [22.9-28.5],25.60000,22.9,28.5,,,
1208,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1975.0,1975,,AFR,Africa,,NGA,1975,1975,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,8.1 [5.4-11.5],8.10000,5.4,11.5,,,
1209,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1977.0,1977,,AFR,Africa,,NGA,1977,1977,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,8.6 [6.0-11.8],8.60000,6.0,11.8,,,
1210,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1984.0,1984,,AFR,Africa,,NGA,1984,1984,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,10.6 [8.3-13.3],10.60000,8.3,13.3,,,
1211,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1986.0,1986,,AFR,Africa,,NGA,1986,1986,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,11.3 [9.1-13.9],11.30000,9.1,13.9,,,
1212,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1993.0,1993,,AFR,Africa,,NGA,1993,1993,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,14.1 [11.8-16.4],14.10000,11.8,16.4,,,
1213,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1995.0,1995,,AFR,Africa,,NGA,1995,1995,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,14.8 [12.7-17.2],14.80000,12.7,17.2,,,
1214,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2000.0,2000,,AFR,Africa,,NGA,2000,2000,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,16.9 [14.7-19.2],16.90000,14.7,19.2,,,
1215,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2002.0,2002,,AFR,Africa,,NGA,2002,2002,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,17.8 [15.6-20.1],17.80000,15.6,20.1,,,
1216,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2009.0,2009,,AFR,Africa,,NGA,2009,2009,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,21.6 [19.2-24.2],21.60000,19.2,24.2,,,
1217,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2011.0,2011,,AFR,Africa,,NGA,2011,2011,Nigeria,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,22.8 [20.2-25.7],22.80000,20.2,25.7,,,
1218,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1975.0,1975,,AFR,Africa,,NGA,1975,1975,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,10.2 [6.3-15.4],10.20000,6.3,15.4,,,
1219,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1977.0,1977,,AFR,Africa,,NGA,1977,1977,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,10.8 [7.1-15.6],10.80000,7.1,15.6,,,
1220,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1984.0,1984,,AFR,Africa,,NGA,1984,1984,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,13.5 [10.1-17.4],13.50000,10.1,17.4,,,
1221,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1986.0,1986,,AFR,Africa,,NGA,1986,1986,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,14.4 [11.0-18.2],14.40000,11.0,18.2,,,
1222,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1993.0,1993,,AFR,Africa,,NGA,1993,1993,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,17.9 [14.5-21.4],17.90000,14.5,21.4,,,
1223,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1995.0,1995,,AFR,Africa,,NGA,1995,1995,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,18.9 [15.5-22.4],18.90000,15.5,22.4,,,
1224,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2000.0,2000,,AFR,Africa,,NGA,2000,2000,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,21.4 [18.1-24.9],21.40000,18.1,24.9,,,
1225,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2002.0,2002,,AFR,Africa,,NGA,2002,2002,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,22.6 [19.3-26.1],22.60000,19.3,26.1,,,
1226,CHOL_06,Raised total cholesterol (&#8805; 6.2 mmol/L) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2383,PUBLISHED,Published,,2008.0,2008,,AFR,Africa,,NGA,2008,2008,Nigeria,,AGE25-PLUS,25+ years,,FMLE,Female,,,,,3.4 [1.0-8.2],,,,,,
1227,CHOL_06,Raised total cholesterol (&#8805; 6.2 mmol/L) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2383,PUBLISHED,Published,,2008.0,2008,,AFR,Africa,,NGA,2008,2008,Nigeria,,AGE25-PLUS,25+ years,,BTSX,Both sexes,,,,,2.7 [1.2-5.6],,,,,,
1228,CHOL_05,Raised total cholesterol (&#8805; 6.2 mmol/L) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2383,PUBLISHED,Published,,2008.0,2008,,AFR,Africa,,NGA,2008,2008,Nigeria,,AGE25-PLUS,25+ years,,MLE,Male,,,,,2.1 [0.7-5.1],,,,,,
1229,CHOL_05,Raised total cholesterol (&#8805; 6.2 mmol/L) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2383,PUBLISHED,Published,,2008.0,2008,,AFR,Africa,,NGA,2008,2008,Nigeria,,AGE25-PLUS,25+ years,,FMLE,Female,,,,,3.6 [1.0-9.2],,,,,,
1230,CHOL_05,Raised total cholesterol (&#8805; 6.2 mmol/L) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2383,PUBLISHED,Published,,2008.0,2008,,AFR,Africa,,NGA,2008,2008,Nigeria,,AGE25-PLUS,25+ years,,BTSX,Both sexes,,,,,2.9 [1.2-6.2],,,,,,
1231,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1981.0,1981,,AFR,Africa,,NGA,1981,1981,Nigeria,,AGE20-PLUS,20+ years,,MLE,Male,,,,,21.0 [19.7-22.4],21.00000,19.7,22.4,,,
1232,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1986.0,1986,,AFR,Africa,,NGA,1986,1986,Nigeria,,AGE20-PLUS,20+ years,,MLE,Male,,,,,21.1 [20.4-21.9],21.10000,20.4,21.9,,,
1233,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1988.0,1988,,AFR,Africa,,NGA,1988,1988,Nigeria,,AGE20-PLUS,20+ years,,MLE,Male,,,,,21.2 [20.6-21.8],21.20000,20.6,21.8,,,
1234,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1995.0,1995,,AFR,Africa,,NGA,1995,1995,Nigeria,,AGE20-PLUS,20+ years,,MLE,Male,,,,,21.7 [21.1-22.3],21.70000,21.1,22.3,,,
1235,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1997.0,1997,,AFR,Africa,,NGA,1997,1997,Nigeria,,AGE20-PLUS,20+ years,,MLE,Male,,,,,21.9 [21.2-22.5],21.90000,21.2,22.5,,,
1236,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2002.0,2002,,AFR,Africa,,NGA,2002,2002,Nigeria,,AGE20-PLUS,20+ years,,MLE,Male,,,,,22.3 [21.5-23.0],22.30000,21.5,23.0,,,
1237,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2004.0,2004,,AFR,Africa,,NGA,2004,2004,Nigeria,,AGE20-PLUS,20+ years,,MLE,Male,,,,,22.4 [21.6-23.3],22.40000,21.6,23.3,,,
1238,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2006.0,2006,,AFR,Africa,,NGA,2006,2006,Nigeria,,AGE20-PLUS,20+ years,,MLE,Male,,,,,22.7 [21.7-23.6],22.70000,21.7,23.6,,,
1239,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1981.0,1981,,AFR,Africa,,NGA,1981,1981,Nigeria,,AGE20-PLUS,20+ years,,FMLE,Female,,,,,22.0 [20.5-23.5],22.00000,20.5,23.5,,,
1240,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1988.0,1988,,AFR,Africa,,NGA,1988,1988,Nigeria,,AGE20-PLUS,20+ years,,FMLE,Female,,,,,22.2 [21.4-23.0],22.20000,21.4,23.0,,,
1241,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1990.0,1990,,AFR,Africa,,NGA,1990,1990,Nigeria,,AGE20-PLUS,20+ years,,FMLE,Female,,,,,22.3 [21.6-23.0],22.30000,21.6,23.0,,,
1242,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1997.0,1997,,AFR,Africa,,NGA,1997,1997,Nigeria,,AGE20-PLUS,20+ years,,FMLE,Female,,,,,22.8 [22.3-23.3],22.80000,22.3,23.3,,,
1243,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1999.0,1999,,AFR,Africa,,NGA,1999,1999,Nigeria,,AGE20-PLUS,20+ years,,FMLE,Female,,,,,23.0 [22.5-23.4],23.00000,22.5,23.4,,,
1244,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2004.0,2004,,AFR,Africa,,NGA,2004,2004,Nigeria,,AGE20-PLUS,20+ years,,FMLE,Female,,,,,23.3 [22.8-23.8],23.30000,22.8,23.8,,,
1245,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2006.0,2006,,AFR,Africa,,NGA,2006,2006,Nigeria,,AGE20-PLUS,20+ years,,FMLE,Female,,,,,23.4 [22.8-24.0],23.40000,22.8,24.0,,,
1246,CHOL_04,Mean Total Cholesterol (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,2009.0,2009,,AFR,Africa,,NGA,2009,2009,Nigeria,,AGE25-PLUS,25+ years,,FMLE,Female,,,,,4.1 [3.4-4.8],4.10000,3.4,4.8,,,
1247,CHOL_03,Mean Total Cholesterol (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,2009.0,2009,,AFR,Africa,,NGA,2009,2009,Nigeria,,AGE25-PLUS,25+ years,,MLE,Male,,,,,3.8 [3.2-4.5],3.80000,3.2,4.5,,,
1248,CHOL_03,Mean Total Cholesterol (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,2009.0,2009,,AFR,Africa,,NGA,2009,2009,Nigeria,,AGE25-PLUS,25+ years,,FMLE,Female,,,,,4.1 [3.4-4.9],4.10000,3.4,4.9,,,
1249,CHOL_04,Mean Total Cholesterol (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1981.0,1981,,AFR,Africa,,NGA,1981,1981,Nigeria,,AGE25-PLUS,25+ years,,MLE,Male,,,,,4.1 [3.4-5.0],4.10000,3.4,5.0,,,
