index,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),INADEQUACY (CODE),INADEQUACY (DISPLAY),INADEQUACY (URL),ENVCAUSE (CODE),ENVCAUSE (DISPLAY),ENVCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
225,AIR_42,"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,,,,ENVCAUSE000,Total,,149 [126–173],148.68767,125.93002,173.42241,,,
226,AIR_42,"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,,,,ENVCAUSE118,Chronic obstructive pulmonary disease,,10 [6–14],10.07916,6.18861,14.32587,,,
227,AIR_41,Ambient air pollution attributable deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,,,,ENVCAUSE000,Total,,71081 [60202–82906],71080.99572,60201.57422,82905.57813,,,
228,AIR_41,Ambient air pollution attributable deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,,,,ENVCAUSE000,Total,,69474 [59559–80280],69474.10306,59558.94141,80280.39063,,,
229,AIR_41,Ambient air pollution attributable deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,,,,ENVCAUSE000,Total,,140555 [119905–163101],140555.09840,119905.1406,163100.9531,,,
230,AIR_41,Ambient air pollution attributable deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,,,,ENVCAUSE118,Chronic obstructive pulmonary disease,,3367 [2067–4785],3366.52838,2067.05103,4784.96582,,,
231,AIR_7,Ambient air pollution attributable DALYs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,,,,ENVCAUSE113,Ischaemic heart disease,,343553 [295133–396207],343553.42380,295133.4688,396207.1875,,,
232,AIR_7,Ambient air pollution attributable DALYs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,,,,ENVCAUSE068,"Trachea, bronchus, lung cancers",,3913 [2599–5242],3912.98750,2598.67358,5242.25879,,,
233,AIR_9,Ambient air pollution attributable DALYs  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,,,,ENVCAUSE113,Ischaemic heart disease,,333 [283–385],332.83005,282.96375,384.50391,,,
234,AIR_9,Ambient air pollution attributable DALYs  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,,,,ENVCAUSE114,Stroke,,190 [163–219],190.15192,163.14447,219.47145,,,
235,AIR_90,"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,,,,ENVCAUSE039,Lower respiratory infections,,3085 [2431–3762],3084.59546,2431.21338,3762.0376,,,
236,AIR_9,Ambient air pollution attributable DALYs  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,,,,ENVCAUSE068,"Trachea, bronchus, lung cancers",,4 [3–6],4.28943,2.84867,5.74658,,,
237,AIR_9,Ambient air pollution attributable DALYs  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,,,,ENVCAUSE068,"Trachea, bronchus, lung cancers",,4 [3–6],4.15273,2.75789,5.56345,,,
238,AIR_90,"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,,,,ENVCAUSE113,Ischaemic heart disease,,867 [745–1000],866.67688,744.52863,999.50574,,,
239,AIR_7,Ambient air pollution attributable DALYs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,,,,ENVCAUSE068,"Trachea, bronchus, lung cancers",,4065 [2700–5446],4064.89963,2699.56079,5445.77637,,,
240,AIR_9,Ambient air pollution attributable DALYs  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,,,,ENVCAUSE118,Chronic obstructive pulmonary disease,,100 [61–142],99.98538,61.3911,142.11275,,,
241,AIR_9,Ambient air pollution attributable DALYs  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,,,,ENVCAUSE000,Total,,4045 [3346–4802],4044.98779,3345.95239,4801.80908,,,
242,WSH_10_SAN,Number of diarrhoea deaths from inadequate sanitation,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,YEARSALL,All age groups (total),,FMLE,Female,,,,,,,,INADEQUATE_SANITATION,Inadequate sanitation,,,,,29400,29399.75022,,,,,
243,WSH_10_HYG,Number of diarrhoea deaths from inadequate hygiene,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,YEARSALL,All age groups (total),,MLE,Male,,,,,,,,INADEQUATE_HYGIENE,Inadequate hygiene,,,,,12562,12562.01751,,,,,
244,WSH_10_HYG,Number of diarrhoea deaths from inadequate hygiene,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,YEARSALL,All age groups (total),,FMLE,Female,,,,,,,,INADEQUATE_HYGIENE,Inadequate hygiene,,,,,11065,11065.13661,,,,,
245,WSH_30_HYG,Number of diarrhoea DALYs from inadequate hygiene,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,YEARSALL,All age groups (total),,BTSX,Both sexes,,,,,,,,INADEQUATE_HYGIENE,Inadequate hygiene,,,,,1 534 580,1534579.75000,,,,,
246,WSH_30_HYG,Number of diarrhoea DALYs from inadequate hygiene,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,YEARSALL,All age groups (total),,MLE,Male,,,,,,,,INADEQUATE_HYGIENE,Inadequate hygiene,,,,,823 799,823798.87620,,,,,
247,WSH_30_HYG,Number of diarrhoea DALYs from inadequate hygiene,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,YEARSUNDER5,<5 years,,BTSX,Both sexes,,,,,,,,INADEQUATE_HYGIENE,Inadequate hygiene,,,,,913 181,913180.61350,,,,,
248,AIR_45,Ambient air pollution attributable YLLs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,,,,ENVCAUSE039,Lower respiratory infections,,6 278 669,6278669.05100,,,,,
249,AIR_45,Ambient air pollution attributable YLLs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,,,,ENVCAUSE113,Ischaemic heart disease,,340 971,340971.16890,,,,,
250,AIR_45,Ambient air pollution attributable YLLs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,,,,ENVCAUSE068,"Trachea, bronchus, lung cancers",,3783,3782.97583,,,,,
251,AIR_45,Ambient air pollution attributable YLLs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,,,,ENVCAUSE114,Stroke,,175 660,175660.00590,,,,,
252,AIR_45,Ambient air pollution attributable YLLs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,,,,ENVCAUSE000,Total,,3889705 [3200450-4623346],3889705.00000,3200450.0,4623346.0,,,
253,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2000.0,2000,,AFR,2000,2000,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,11,11.07690,,,,,
254,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2000.0,2000,,AFR,2000,2000,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,15,15.38151,,,,,
255,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2000.0,2000,,AFR,2000,2000,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,23,23.43227,,,,,
256,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2005.0,2005,,AFR,2005,2005,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,17,16.98287,,,,,
257,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2005.0,2005,,AFR,2005,2005,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,24,23.78767,,,,,
258,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2006.0,2006,,AFR,2006,2006,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,13,12.90062,,,,,
259,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2006.0,2006,,AFR,2006,2006,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,17,17.27763,,,,,
260,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2010.0,2010,,AFR,2010,2010,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,24,24.14307,,,,,
261,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,14,14.24399,,,,,
262,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,19,18.66735,,,,,
263,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,24,24.21415,,,,,
264,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,20,19.90354,,,,,
265,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,25,24.56955,,,,,
266,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2017.0,2017,,AFR,2017,2017,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,16,15.71040,,,,,
267,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2017.0,2017,,AFR,2017,2017,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,20,20.13256,,,,,
268,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2000.0,2000,,AFR,2000,2000,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,35,34.87521,,,,,
269,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2004.0,2004,,AFR,2004,2004,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,53,53.46956,,,,,
270,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2004.0,2004,,AFR,2004,2004,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,76,75.80097,,,,,
271,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2005.0,2005,,AFR,2005,2005,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,41,40.87009,,,,,
272,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2005.0,2005,,AFR,2005,2005,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,55,54.86056,,,,,
273,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2010.0,2010,,AFR,2010,2010,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,47,46.96207,,,,,
274,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2010.0,2010,,AFR,2010,2010,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,62,61.80702,,,,,
275,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2010.0,2010,,AFR,2010,2010,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,81,81.10409,,,,,
276,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,48,48.18776,,,,,
277,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2015.0,2015,,AFR,2015,2015,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,86,85.62968,,,,,
278,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,54,54.35264,,,,,
279,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,70,70.02553,,,,,
280,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,87,86.54640,,,,,
281,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2001.0,2001,,AFR,2001,2001,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,24,24.49728,,,,,
282,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2001.0,2001,,AFR,2001,2001,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,24,23.79454,,,,,
283,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2002.0,2002,,AFR,2002,2002,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,25,24.95403,,,,,
284,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2002.0,2002,,AFR,2002,2002,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,25,24.80634,,,,,
285,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2007.0,2007,,AFR,2007,2007,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,25,24.77523,,,,,
286,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2007.0,2007,,AFR,2007,2007,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,25,25.44197,,,,,
287,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2007.0,2007,,AFR,2007,2007,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,26,26.40863,,,,,
288,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2008.0,2008,,AFR,2008,2008,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,25,24.71716,,,,,
289,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2012.0,2012,,AFR,2012,2012,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,26,26.06177,,,,,
290,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2012.0,2012,,AFR,2012,2012,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,28,28.06001,,,,,
291,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2013.0,2013,,AFR,2013,2013,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,24,24.31527,,,,,
292,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2013.0,2013,,AFR,2013,2013,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,26,26.18309,,,,,
293,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2013.0,2013,,AFR,2013,2013,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,28,28.36536,,,,,
294,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2003.0,2003,,AFR,2003,2003,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,29,29.29277,,,,,
295,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2003.0,2003,,AFR,2003,2003,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,30,30.43145,,,,,
